02/01/2024,ISDN 5 MG,CENDO XITROL TTS MATA 5 ML,,,,,,,,,,,,
02/01/2024,AMLODIPINE 5 MG (BERNO),CAVIPLEX TAB,,,,,,,,,,,,
02/01/2024,PROLACTA WITH DHA FOR BABY,HEMAVITON ACTION,,,,,,,,,,,,
02/01/2024,NATRIUM DIKLOFENAK 50 MG (NVL),HUFAGRIP FORTE TAB,DEXTAMIN TABLET,GASTRUCID TAB,AMBROXOL 30 MG (INF),METFORMIN 500 MG,AMLODIPINE 10 MG (HJ),"DANASONE 0,5 MG",SALBUTAMOL 2 MG,,,,,
02/01/2024,HELTISKIN 5 GR,LACTO B,,,,,,,,,,,,
02/01/2024,OMERIC 100 MG,OMERIC 300 MG,"MOLACORT 0,75 MG",VIT B COMPLEX (KF),NATRIUM DIKLOFENAK 50 MG (PHAPROS),,,,,,,,,
02/01/2024,SALBUTAMOL 4 MG,COMBANTRIN CAIR,PIROXICAM 20 MG (KF),NEURALGIN,"MOLACORT 0,75 MG",,,,,,,,,
02/01/2024,AMLODIPINE 10 MG (BERNO),AMLODIPINE 10 MG (HJ),THERMOMETER DIGITAL ONEMED,OCUSON TAB,,,,,,,,,,
02/01/2024,KSR,BAMGETOL,PREABOR,SPIRONOLACTON 25 MG,FUROSEMIDE (YRND),CANDESARTAN 8 MG (DEXA),,,,,,,,
02/01/2024,VICEE,INH 300 MG HOLI,RIFAMPICIN 450 MG,,,,,,,,,,,
02/01/2024,RANITIDIN 150 MG,KETOCONAZOLE 200 MG HJ,LAMBUCID SY 100 ML,DEXTEEM PLUS,,,,,,,,,,
02/01/2024,CLOPIDOGREL 75 MG (DEXA MEDIKA),,,,,,,,,,,,,
02/01/2024,PLOSSA,,,,,,,,,,,,,
02/01/2024,ANASTAN 500 MG,RANITIDIN 150 MG,GASTRUCID TAB,OMERIC 300 MG,ALLUPURINOL 100 MG (ETA),VOLTADEX 50 MG,"MOLACORT 0,75 MG",,,,,,,
02/01/2024,OBH COMBI PLUS 100 ML,RIFAMPICIN 600 MG (KF) TAB,VIT B COMPLEX (KF),,,,,,,,,,,
02/01/2024,TUZALOS ISI 4,,,,,,,,,,,,,
02/01/2024,MELOXICAM 15 MG (DEXA),ASAM MEF (HJ),METYL PRED 4 MG (DEXA),AMLODIPINE 10 MG (BERNO),,,,,,,,,,
02/01/2024,OBH JERUK NIPIS BERLICO,ERPHAMAZOL CR 5 GR,,,,,,,,,,,,
02/01/2024,DULCOLACTOL SY 60 ML,DEXTAFEN,,,,,,,,,,,,
02/01/2024,KLORFESON CR 10 GR,ENBATIC POWDER,,,,,,,,,,,,
02/01/2024,OMEGTAMIN,LERZIN KAPS,,,,,,,,,,,,
02/01/2024,AMLODIPINE 10 MG (BERNO),ASCARDIA 80 MG,,,,,,,,,,,,
02/01/2024,MECOBALAMIN 500 MG NOVEL,NATRIUM DIKLOFENAK 50 MG (NVL),,,,,,,,,,,,
02/01/2024,AMLODIPINE 10 MG (BERNO),EPERISON 50 MG (MEDIXON),KADITIC 50 MG,GASELA,,,,,,,,,,
02/01/2024,ORPHEN,TIFESTAN FORTE 500 MG,"LICODEXON 0,5 MG",BENZOLAC 5% 5 GR,,,,,,,,,,
02/01/2024,PROVE D3 5000 IU,,,,,,,,,,,,,
02/01/2024,ADALAT OROS 30 MG,,,,,,,,,,,,,
02/01/2024,BAMGETOL,,,,,,,,,,,,,
02/01/2024,NASAL ASPIRATOR YOUNG-YOUNG,,,,,,,,,,,,,
02/01/2024,DEXTEEM PLUS,ASAM MEF (NOVA),"CAPTOPRIL 12,5 MG",,,,,,,,,,,
02/01/2024,MELOXICAM 15 MG (DEXA),MECOBALAMIN 500 MG NOVEL,"CAPTOPRIL 12,5 MG",ASPILETS,OMEPRAZOLE 20 MG NOVEL,,,,,,,,,
02/01/2024,"CARBIDU 0,75 MG",GASELA,BIOMEGA,,,,,,,,,,,
02/01/2024,TIEH TA YAO GIN 30ML,KASSA STERIL INDOLAB,,,,,,,,,,,,
02/01/2024,TOLAK ANGIN CAIR,BODREX,DEXTEEM PLUS,,,,,,,,,,,
02/01/2024,FARSIFEN 400 MG,"CARBIDU 0,75 MG",FENAMIN 500 MG,RHEMAFAR 4 MG,,,,,,,,,,
02/01/2024,SIMVASTATIN 10 MG (HJ),METHYLPREDNISOLONE 4MG QUANTUM,TEOSAL,,,,,,,,,,,
02/01/2024,CEFIXIME 100 MG (DEXA),DEXTEEM PLUS,HUFADIN,FLUTAMOL TAB,KSR,,,,,,,,,
02/01/2024,SILDENAFIL 100 MG,PHENYTOIN,,,,,,,,,,,,
02/01/2024,BISOPROLOL 5 MG (NOVELL),GLIMEPIRIDE 2 (DEXA),BIOVISION,ZYLORIC 300 MG,GLUCOPHAGE 500 MG,CANDESARTAN 8 MG (DEXA),VOLTADEX 50 MG,METFORMIN 500 MG,,,,,,
02/01/2024,PREDNISON 5MG (ERELA),GLIMEPIRIDE 3 (DEXA),CURCUMA PLUS GROW JERUK 200 ML,TEGRETOL 200 MG,GASTRUCID SY 60 ML,INCIDAL OD TAB,ZEVASK 10 MG,NEURALGIN,,,,,,
02/01/2024,PROMAG,PANADOL COLD & FLU (HIJAU),ENTROSTOP TAB,,,,,,,,,,,
02/01/2024,CETIRIZINE 10 MG (NOVELL),,,,,,,,,,,,,
02/01/2024,MERISLON 12 MG,,,,,,,,,,,,,
02/01/2024,TEOSAL,SALBUTAMOL 4 MG,TEMPRA SYR 60 ML,GLIKOS 500 MG,GLIMEPIRIDE 2 (DEXA),,,,,,,,,
02/01/2024,HAU FUNG SAN,DRAGON MENTHOL 8 GR,,,,,,,,,,,,
02/01/2024,"CARBIDU 0,75 MG",NICHOFLAM TAB,,,,,,,,,,,,
02/01/2024,SIMVASTATIN 10 MG,CAPTOPRIL 25MG (DEXA),SALBUTAMOL 2 MG,PARATUSIN TAB,ALLETROL TTS MATA,,,,,,,,,
02/01/2024,SALBUTAMOL 2 MG,GRAFADON 500 MG,"DEXA-M 0,75 MG",VOLTADEX 50 MG,,,,,,,,,,
02/01/2024,SYAMIL MADU KELUARGA,CANDESARTAN 8 MG (DEXA),SUPERTETRA,ANTANGIN TABLET,PIROXICAM 10 MG (TRIFA),NEURALGIN,KADITIC 50 MG,"MOLACORT 0,75 MG",LANADEXON,,,,,
02/01/2024,NOVAREN 50 MG,OPISTAN 500 MG,CENDO POLYDEX TTS MATA 5 ML,,,,,,,,,,,
02/01/2024,"MOLACORT 0,75 MG",PIROXICAM 20 MG (KF),METFORMIN 500 MG,RANITIDIN 150 MG,,,,,,,,,,
02/01/2024,ENTROSTOP TAB,AMBROXOL 30 MG (PROMED),HOT IN CREAM STRONG 60 GR,,,,,,,,,,,
02/01/2024,SALEP KEMBANG BULAN,POLIDENT 60 GR,SUPERTETRA,SANMOL SY 60 ML,,,,,,,,,,
02/01/2024,METYL PRED 4 MG (DEXA),SANMOL 500 MG,FRESH CARE CITRUS,MOLAKRIM CR 30 MG,AMBESIP,DERMATIX 5 GR,,,,,,,,
02/01/2024,FG. TROCHES,IMBOOST EXTRA VIT C D ISI 4,BRONKRIS,,,,,,,,,,,
02/01/2024,STREPSIL ORIGINAL ISI 8,,,,,,,,,,,,,
02/01/2024,POLIDENT 20 GR,,,,,,,,,,,,,
02/01/2024,HEROCYN BABY 100 GR,,,,,,,,,,,,,
02/01/2024,PIROXICAM 20 MG (KF),"MOLACORT 0,75 MG",ASAM MEF (HJ),,,,,,,,,,,
02/01/2024,FLUTROP TAB,"HYDROCORTISON 2,5% SK",PAMOL 500 MG,,,,,,,,,,,
02/01/2024,SUTRA HITAM ISI 24,SILDENAFIL 100 MG,,,,,,,,,,,,
02/01/2024,FUROSEMIDE (YRND),,,,,,,,,,,,,
02/01/2024,SUPERTETRA,LACTO B,SANADRYL DMP SY 60 ML,,,,,,,,,,,
02/01/2024,PARACETAMOL 500 MG (TRIMAN),AMLODIPINE 5 MG (BERNO),VIOSTIN ISI 5,,,,,,,,,,,
02/01/2024,LACTO B,,,,,,,,,,,,,
02/01/2024,LOMATULL H,GENTAMICIN CR 5 GR (KF),HUFAMAG PLUS SY 60 ML,DIONICOL 500 MG,YUSIMOX SY 60 ML,TRICLOFEM,,,,,,,,
02/01/2024,SUCRALFATE SY 100 ML (COMBIPHAR),DOMPERIDONE 10 MG (SAMPHARINDO),RANITIDIN 150 MG,,,,,,,,,,,
02/01/2024,GENTAMICIN 5 GR,RHEMAFAR 8 MG,ATORVASTATIN 20 MG,GASELA,BIOMEGA,"CARBIDU 0,75 MG",RENADINAC 50 MG,,,,,,,
02/01/2024,FUNGIDERM CR 10 GR,,,,,,,,,,,,,
02/01/2024,METYL PRED 4 MG (DEXA),BISOPROLOL 5 MG (NOVELL),CONCOR 10 MG,LANSOPRAZOLE 30 MG (INF),,,,,,,,,,
02/01/2024,PK (KECIL),PARACETAMOL 500 MG (TRIMAN),,,,,,,,,,,,
02/01/2024,ANTIHEMOROID SUPP,,,,,,,,,,,,,
02/01/2024,METYL PRED 4 MG (DEXA),SALBUTAMOL 4 MG,VENTOLIN INHALER,ACETYLCYSTEINE 200 MG (INF),,,,,,,,,,
02/01/2024,ANADEX TAB ISI 10,NEURALGIN,OBH COMBI BERDAHAK 100 ML,EVER E 250 KAPS ISI 12,LORATADIN NOVEL,,,,,,,,,
02/01/2024,LACTO B,HEROCYN POWDER 150 GR,KALPANAK CR 5 GR,TOLAK ANGIN ANAK,ANTIMO ANAK,ZINC SYR 60 ML (MEPRO),,,,,,,,
02/01/2024,AMLODIPINE 5 MG (BERNO),ALLUPURINOL 100 MG,ASPILETS,,,,,,,,,,,
02/01/2024,CATAFLAM 50 MG,,,,,,,,,,,,,
02/01/2024,INSTO COOL,WELMOVE ISI 5,,,,,,,,,,,,
02/01/2024,MA POLAR BEAR 8 CC,MA POLAR BEAR 18 CC,GRATHEOS 50 MG,,,,,,,,,,,
02/01/2024,MADU ZEST,,,,,,,,,,,,,
02/01/2024,REGROU FORTE HAIR RESTRORER,TILUNG SYRUP,,,,,,,,,,,,
02/01/2024,LASAL 4 MG TAB,QUANTIDEX SY 60 ML,AMBEVEN,VOMETA SY 60 ML,SANMOL SY 60 ML,DEXANTA TAB,,,,,,,,
02/01/2024,GLIMEPIRIDE 2 (DEXA),HUFAGRIP FORTE TAB,DOLOLICOBION,"CARBIDU 0,75 MG",,,,,,,,,,
02/01/2024,BYE BYE FEVER BAYI,BYE BYE FEVER ANAK,,,,,,,,,,,,
02/01/2024,PRIMADEX 480 MG,ZENIREX SY 60 ML,LOPAMID,ALLERON,HUFANOXIL 500 MG,MIRASIC 500 MG,"DEXAMETHASONE 0,5 MG HARSEN",,,,,,,
02/01/2024,BIOLYSIN SY 60 ML,,,,,,,,,,,,,
02/01/2024,ETHAMBUTOL 500MG (BERNO),BYE BYE FEVER BAYI,OBH COMBI PLUS 100 ML,BETADINE 30 ML,MICROPORE KECIL,KASSA STERIL INDOLAB,BETADINE 15 ML,LERZIN KAPS,,,,,,
02/01/2024,QUANTIDEX SY 60 ML,HUFRALGIN,PIROXICAM 10 MG (TRIFA),PROPRANOLOL 10 MG (DEXA),LANCET ISI 100,PARACETAMOL 500 MG MEF,AMBROXOL 30 MG (PROMED),,,,,,,
02/01/2024,FOLAVIT 400 MCG,EVER E 250 KAPS ISI 12,HAU FUNG SAN,NEUROBION 5000 INJ,DEXAMETHASONE TAB,BICNAT TAB,METFORMIN 500 MG,ASAM FOLAT 1 MG,,,,,,
02/01/2024,"CYCLO HARMONIS 0,5 CC",DEPO HARMONIS 1 CC,,,,,,,,,,,,
02/01/2024,MECOBALAMIN 500 MG NOVEL,CLOPIDOGREL 75 MG (DEXA MEDIKA),,,,,,,,,,,,
02/01/2024,KALMICETINE OINT 15 GR,,,,,,,,,,,,,
02/01/2024,OBIDA KECIL 75 ML,OBIDA SEDANG 150 ML,,,,,,,,,,,,
02/01/2024,MEFINAL 500 MG,AMLODIPINE 5 MG (BERNO),PRORIS 200 MG,NEUROBION PUTIH,,,,,,,,,,
02/01/2024,FORBETES 500 MG,KSR,DEPAKENE SYR,,,,,,,,,,,
02/01/2024,KETOCONAZOLE TAB (DEXA),PRORIS SY 60 ML,DEXAMETHASONE GENERIK,DEXTEEM PLUS,,,,,,,,,,
02/01/2024,AMLODIPINE 5 MG (BERNO),DEXTEEM PLUS,AKURAT PPTEST,ALOFAR 100 MG,PIROCAM 20 MG,"KALMETASON 0,5 MG",,,,,,,,
02/01/2024,PREDNISON 5MG (ERELA),LORATADINE 10 MG HJ,,,,,,,,,,,,
02/01/2024,FENAREN TAB,BODREXIN DEMAM SYR,SILADEX COUGH & COLD 100 ML,"NOVADEX 0,5 STRIP",AMBEVEN,PARACETAMOL 500 MG MEF,KETOCONAZOLE CR 10 GR (KF),DEXAMETHASONE GENERIK,KETOCONAZOLE TAB (DEXA),,,,,
02/01/2024,PANADOL EXTRA (MERAH),TOLAK ANGIN CAIR,HAU FUNG SAN,NEURALGIN,PROMAG,,,,,,,,,
02/01/2024,SPUIT 10 CC TERUMO,SPUIT 3 CC BD,L. PLATINUM,,,,,,,,,,,
02/01/2024,NOVAGESIC SY 60 ML,SPUIT 3 CC BD,TRICLOFEM,,,,,,,,,,,
02/01/2024,INTUNAL F ISI 4,VIT B12 IPI,CURVIT CL EMULTION,LAMBUCID TAB,METFORMIN 500 MG,SALBUTAMOL 4 MG,,,,,,,,
02/01/2024,CALADIN BABY LIQUID 110ML,COMBANTRIN TAB 125,VOLTADEX 50 MG,PIROXICAM 20 MG (KF),DEXTEEM PLUS,,,,,,,,,
02/01/2024,RENADINAC 50 MG,OMETILSON,FLASICOX 15 MG,POLOFAR PLUS,,,,,,,,,,
02/01/2024,AMLODIPINE 10 MG (BERNO),OMEPRAZOLE 20 MG NOVEL,SANMOL 500 MG,,,,,,,,,,,
02/01/2024,CANDESARTAN 16 MG (DEXA),VALSARTAN 80 MG (DEXA),AMLODIPINE 10 MG (HJ),ASPILETS,BIOMEGA,,,,,,,,,
02/01/2024,HERBAKOF 100 ML,TREMENZA TAB,,,,,,,,,,,,
02/01/2024,ETABION,LOMATULL H,INADOXIN FORTE,OB HERBAL JUNIOR 60 ml,PI KANG SHUANG 5 GR,SARI KURMA AL-JAZIRA,ANTIHEMOROID SUPP,BIOLYSIN SY 100 ML,COUNTERPAIN 30 GR,MINIASPI 80MG,,,,
02/01/2024,OBIDA KECIL 75 ML,DIVOLTAR 50 MG,"MOLACORT 0,75 MG",OPISTAN 500 MG,METYL PRED 4 MG (DEXA),MELOXICAM 15 MG (DEXA),,,,,,,,
02/01/2024,COMTUSI SY 60 ML,TENSIVASK 10 MG,SANMOL 500 MG,CANDESARTAN 8 MG (DEXA),INTUNAL F ISI 4,HABBATUSSAUDA KURMA AJWA 100 KAPS,KALPANAK CR 5 GR,TREMENZA TAB,HOT IN CREAM 120 ML,,,,,
02/01/2024,APIALYS DROPS,MIXAGRIP FLU & BATUK,SAKATONIK ABC ANTARIKSA,BODREX,NEO RHEUMACYL (20 TABLET),,,,,,,,,
02/01/2024,FARMOTEN 25 MG,,,,,,,,,,,,,
02/01/2024,ENERVON C 4 TAB,BALSEM CAP LANG 40 GR,NEO RHEUMACYL (20 TABLET),ALPARA TAB,OBH COMBI ANAK STRAW 60 ML,,,,,,,,,
02/01/2024,RAMIPRIL 10 MG,RAMIPRIL 5 MG,INSTO COOL,HI TOP,PEDITOX,,,,,,,,,
02/01/2024,ANDALAN PIL KB,"GRATAZONE 0,5 MG",ERPHAFILLIN,,,,,,,,,,,
02/01/2024,CETIRIZINE 10 MG (NOVELL),KETOCONAZOLE TAB (DEXA),MELOXICAM 15 MG (DEXA),,,,,,,,,,,
02/01/2024,HELTISKIN 5 GR,,,,,,,,,,,,,
02/01/2024,SIMVASTATIN 10 MG,NEURALGIN,ELTAZON,"MOLACORT 0,75 MG",,,,,,,,,,
02/01/2024,HEPTASAN,OBIDA BESAR 300 ML,TROPICANA SLIM DIABET ISI 25,NEURALGIN,,,,,,,,,,
02/01/2024,"MOLACORT 0,75 MG",LACTO B,KELLY LEMON 25 GR,PIROXICAM 20 MG (KF),,,,,,,,,,
02/01/2024,ERLAMICETIN TTS MATA,GARCIA 60 CAPS,KASSA STERIL ONEMED ISI 10,BETADINE 5 ML,PIMTRAKOL CHERRY SY 60 ML,SALBUTAMOL 2 MG,CENDO EYEFRESH PLUS MD,NEUROPYRON V,ESEMAG CAIR,VIGEL 30 GR,,,,
02/01/2024,HOT IN CREAM 120 ML,,,,,,,,,,,,,
02/01/2024,MEDICREPE 7.5CM X 4 M,INCIDAL OD TAB,DEXTAMIN STRIP,GIOVAN BIRU 90 ML,DOLONEUROBION,,,,,,,,,
02/01/2024,DOLONEUROBION,SELSUN BLUE 60 ML,SUCRALFATE SY 100 ML (COMBIPHAR),METFORMIN 500 MG,NEURALGIN,OMEPRAZOLE 20 MG,,,,,,,,
02/01/2024,PARACETAMOL 500 MG MEF,RL 500 ML (OTSU),OMEPRAZOLE 20 MG,,,,,,,,,,,
02/01/2024,EPERISON 50 MG (MEDIXON),MINIASPI 80MG,KETOROLAC 10 MG (NOVELL),GABAPENTIN 300 MG,,,,,,,,,,
02/01/2024,TERMOREX SY 30 ML,ONE MED PPTEST,,,,,,,,,,,,
02/01/2024,DECOLSIN,SALBUVEN EXP 100 ML,GPU SEREH 60 ML,AMLODIPINE 10 MG (HJ),PI KANG SHUANG 5 GR,PROMAG,,,,,,,,
02/01/2024,OMEPRAZOLE 20 MG,VASTIGO,,,,,,,,,,,,
02/01/2024,"HYDROCORTISON 2,5% SK",LORATADIN NOVEL,,,,,,,,,,,,
02/01/2024,LICOKALK,ETABION,FOLAMIL GENIO,,,,,,,,,,,
02/01/2024,APIALYS SY 100 ML,,,,,,,,,,,,,
02/01/2024,RANITIDINE INJ (BERNO),SPUIT 3 CC BD,TRICLOFEM,,,,,,,,,,,
02/01/2024,"FARGOXIN 0,25 MG",ARMSLING CARE,ALBOTHYL 5 ML,CALLUSOL,ALLERON,,,,,,,,,
02/01/2024,BIOGESIC,MERTIGO,,,,,,,,,,,,
02/01/2024,MKP CAP LANG 30 ML,OMEDOM SY 60 ML,,,,,,,,,,,,
02/01/2024,MINYAK TAWON DD,HUFAMAG PLUS TAB,AMBEVEN,CAVIPLEX CDEZ STRIP,AMLODIPINE 5 MG (BERNO),,,,,,,,,
02/01/2024,METYL PRED 4 MG (DEXA),MELOXICAM 15 MG (DEXA),IMBOOST TAB,LANSOPRAZOLE 30 MG (NULAB),,,,,,,,,,
02/01/2024,DUPHASTON,,,,,,,,,,,,,
02/01/2024,ASAM TRANEKSAMAT 500 MG,GENTAMICIN CR 5 GR (KF),POLIDENT 20 GR,AMLODIPINE 10 MG (HJ),,,,,,,,,,
02/01/2024,"MELOXICAM 7,5 MG (DEXA)",MECOBALAMIN 500 MG NOVEL,,,,,,,,,,,,
02/01/2024,RENABETIC,SIMVASTATIN 10 MG (HJ),DEXAMETHASONE TAB,METFORMIN 500 MG,AMLODIPINE 5 MG (HJ),GLUCOSAMINE MPL,,,,,,,,
02/01/2024,AZITHROMYCIN 500 MG,,,,,,,,,,,,,
02/01/2024,SUPERTETRA,,,,,,,,,,,,,
02/01/2024,GENALTEN CR,AMLODIPINE 10 MG (HJ),LANTUS INSULIN GLARGINE,MECOBALAMIN 500 MG NOVEL,DIAMICRON MR 60 MG,,,,,,,,,
02/01/2024,PROLINU AIR MANCUR,SUTRA HITAM ISI 3,HENSHIN,TOLAK ANGIN CAIR,BALSEM CAP LANG 40 GR,,,,,,,,,
02/01/2024,PRORIS SY 60 ML,VERILE GEL,CILGO,,,,,,,,,,,
02/01/2024,WIROS 20 MG,KETOCONAZOLE TAB (DEXA),BUFACARYL,FLASICOX 15 MG,LEXACROL TAB,SOLINFEC TAB,"CARBIDU 0,5 MG",DEXTEEM PLUS,,,,,,
02/01/2024,GLIQUIDONE 30 MG (DEXA MEDIKA),ACARBOSE 50 MG,AMLODIPINE 5 MG (HJ),FUROSEMIDE (YRND),LISINOPRIL 10MG,MELOXICAM 15 MG (DEXA),,,,,,,,
02/01/2024,GELIGA BALSEM 10 GR,OMEGTAMIN,HISTAPAN,,,,,,,,,,,
02/01/2024,BUFACETIN CR 10 GR,DEXTAMIN STRIP,SIZORIL 25 MG,,,,,,,,,,,
02/01/2024,KASSA STERIL INDOLAB,NACL 500 ML,ULTRAFIX ROL 5 CM X 5 M,,,,,,,,,,,
02/01/2024,NICHOFLAM TAB,"NUFADEX M 0,75 MG",CENDO EYEFRESH TTS MATA 5 ML,SCOPMA PLUS,,,,,,,,,,
02/01/2024,ACYCLOVIR CR 5 GR,OBH ITRASAL SY 60 ML,DEXTAFEN,,,,,,,,,,,
02/01/2024,BIOPLACENTON JELLY,MYLANTA TAB,ANDALAN PIL KB,FATIGON SPIRIT,BODREX,,,,,,,,,
02/01/2024,DEXTAMIN STRIP,,,,,,,,,,,,,
02/01/2024,FG. TROCHES,NEURALGIN,MINYAK TAWON DD,HIOPAR STRIP,"MELOXICAM 7,5 MG (DEXA)",METFORMIN 500 MG,AMLODIPINE 5 MG (BERNO),NATRIUM DIKLOFENAK 50 MG (NVL),,,,,,
02/01/2024,CENDO XITROL TTS MATA 5 ML,,,,,,,,,,,,,
02/01/2024,CAVIPLEX TAB,ANDALAN PIL KB,GLIMEPIRIDE 4 (DEXA),,,,,,,,,,,
02/01/2024,DEXTAMIN STRIP,LANAMOL 500 MG,,,,,,,,,,,,
02/01/2024,ISPRINOL SY 60 ML,,,,,,,,,,,,,
03/01/2024,ACTIFED SY MERAH,,,,,,,,,,,,,
03/01/2024,ANAKONIDIN OBH SY 60 ML,MEXTRIL,METHYLPREDNISOLONE 4MG QUANTUM,,,,,,,,,,,
03/01/2024,DAKTARIN CR 5 GR,LAMBUCID TAB,NEXITRA 500MG,WIROS 20 MG,OMENEURON,"NUFADEX M 0,75 MG",,,,,,,,
03/01/2024,CATAFLAM 50 MG,NICHOFLAM TAB,RENADINAC 50 MG,"CARBIDU 0,75 MG",,,,,,,,,,
03/01/2024,POLOFAR PLUS,ASTHERIN,"CARBIDU 0,5 MG",CALORTUSIN TAB,,,,,,,,,,
03/01/2024,ELOCON CR 5 GR,,,,,,,,,,,,,
03/01/2024,PROMAG,AMLODIPINE 10 MG (HJ),CANDESARTAN 16 MG (DEXA),,,,,,,,,,,
03/01/2024,MIXAGRIP FLU & BATUK,RIVANOL 100 ML,"BENZOLAC 2,5% GR",,,,,,,,,,,
03/01/2024,RHEMAFAR 8 MG,OMEGTAMIN,,,,,,,,,,,,
03/01/2024,PYRAZINAMIDE 500 MG,INH 300 MG HOLI,,,,,,,,,,,,
03/01/2024,DEPAKOTE ER 500 MG,HEMAVITON ACTION,,,,,,,,,,,,
03/01/2024,ZORALIN CR 15 GR,GIOVAN BIRU 90 ML,,,,,,,,,,,,
03/01/2024,OMESTAN 500 MG,LANSOPRAZOLE 30 MG (INF),POLOFAR PLUS,,,,,,,,,,,
03/01/2024,GLUDEPATIC 500 MG,MA CAP KAPAK 5 ML,GLIMEPIRIDE 3 (DEXA),,,,,,,,,,,
03/01/2024,PIROXICAM 20 MG (KF),"MOLACORT 0,75 MG",,,,,,,,,,,,
03/01/2024,AMLODIPINE 5 MG (HJ),,,,,,,,,,,,,
03/01/2024,METFORMIN 500 MG,PROMAG,,,,,,,,,,,,
03/01/2024,SARI KURMA MADU ANGKAK (DARUSYIFA),LANSOPRAZOLE 30 MG (NUFA),PIROXICAM 10 MG (TRIFA),BATUGIN 120 ML,FAXIDENE 20 MG,,,,,,,,,
03/01/2024,FITKOM TAB ANGGUR,AMBROXOL 30 MG (PROMED),,,,,,,,,,,,
03/01/2024,VOLTADEX 50 MG,,,,,,,,,,,,,
03/01/2024,BYE BYE FEVER BAYI,RIFAMPICIN 450 MG,ETHAMBUTOL 500MG (BERNO),INH 300 MG HOLI,,,,,,,,,,
03/01/2024,BIOLERGY,,,,,,,,,,,,,
03/01/2024,GLIKOS 500 MG,GLIMEPIRIDE 2 (DEXA),"MOLACORT 0,5 MG",DEMACOLLIN TAB,NICHOFLAM TAB,,,,,,,,,
03/01/2024,METYL PRED 4 MG (NULAB),CEFIXIME 200 MG (NOVELDEXA),CAZETIN DROPS,,,,,,,,,,,
03/01/2024,ENTROSTOP TAB,DIAPET ISI 10,INERSON CR 15 GR,ALPARA TAB,,,,,,,,,,
03/01/2024,PARAMEX,BIOMEGA,RENADINAC 50 MG,,,,,,,,,,,
03/01/2024,BIOMEGA,HEROCYN POWDER 150 GR,BEBIO OIL 9ML,AMLODIPINE 10 MG (BERNO),PROMAG,INCIDAL OD TAB,,,,,,,,
03/01/2024,SANGOBION CAPS,HANSAPLAST PLESTER ROL 1.25 CM X 5,PERBAN 10 CM (PAK),OBH COMBI BERDAHAK 100 ML,KASSA STERIL INDOLAB,,,,,,,,,
03/01/2024,BODREXIN FLU BATUK SYRUP,,,,,,,,,,,,,
03/01/2024,KLODERMA CR 5 GR,INCIDAL OD TAB,LERZIN KAPS,,,,,,,,,,,
03/01/2024,PREABOR,,,,,,,,,,,,,
03/01/2024,SPASMINAL,NOVAREN 50 MG,,,,,,,,,,,,
03/01/2024,METFORMIN 500 MG,GLIBENCLAMIDE 5 MG (INF),MIXAGRIP FLU,MICONAZOLE CR 10 GR,NEURALGIN,,,,,,,,,
03/01/2024,PARACETAMOL 500 MG (TRIMAN),MOLEXFLU,METFORMIN 500 MG,NATRIUM DIKLOFENAK 50 MG (NVL),"NUFADEX M 0,75 MG",MICONAZOLE CR 10 GR,,,,,,,,
03/01/2024,"LICODEXON 0,5 MG",ASAM MEF (NOVA),,,,,,,,,,,,
03/01/2024,PAGODA SALEP,DEXTEEM PLUS,ALPARA TAB,,,,,,,,,,,
03/01/2024,GLIMEPIRIDE 1 (DEXA),"MOLACORT 0,75 MG",METFORMIN 500 MG,,,,,,,,,,,
03/01/2024,PIROXICAM 20 MG (KF),SANMOL 500 MG,"MOLACORT 0,75 MG",,,,,,,,,,,
03/01/2024,MICROGYNON LIBI PIL KB,LERZIN KAPS,,,,,,,,,,,,
03/01/2024,CARSIDA TAB,DEXTAFEN,DIVOLTAR 50 MG,OMENEURON,"MOLACORT 0,75 MG",,,,,,,,,
03/01/2024,SIMVASTATIN 20 MG (BERNO),,,,,,,,,,,,,
03/01/2024,ENERVON C 4 TAB,MOLEXFLU,INCIDAL OD TAB,GLUDEPATIC 500 MG,MASKER MULTI ONE PLS,FRESH CARE SPLASH FRUIT,ALPARA TAB,ALBUSMIN STRIP,,,,,,
03/01/2024,FORBETES 500 MG,ATORVASTATIN 10 MG,RAMIPRIL 5 MG,,,,,,,,,,,
03/01/2024,SIMVASTATIN 10 MG,ASPILETS,AMLODIPINE 5 MG (BERNO),BISOPROLOL 5 MG (DEXA MEDIKA),,,,,,,,,,
03/01/2024,"MOLACORT 0,75 MG",ANASTAN 500 MG,,,,,,,,,,,,
03/01/2024,PREDNISON 5MG (ERELA),CETIRIZINE 10 MG (NOVELL),AMBROXOL 30 MG (PROMED),SALBUTAMOL 2 MG,,,,,,,,,,
03/01/2024,FG. TROCHES,,,,,,,,,,,,,
03/01/2024,PAGODA SALEP,KALPANAK SALEP,HEROCYN POWDER 150 GR,,,,,,,,,,,
03/01/2024,DETTOL CAIR 45 ML,,,,,,,,,,,,,
03/01/2024,LORATADIN NOVEL,TUZALOS ISI 4,,,,,,,,,,,,
03/01/2024,NEUROBION 5000 TAB,HP PRO,,,,,,,,,,,,
03/01/2024,KALCINOL N CR 5,MKP CAP LANG 30 ML,PROMAG,NEURALGIN,TOLAK ANGIN CAIR,BODREX EXTRA,BODREX MIGRA,TOLAK ANGIN FLU SACH,PARACETAMOL 500 MG MEF,,,,,
